Date_Time_1,subjectID,Group,actual_allmeters,actual_foodupa,actual_pedmeters,actual_waterupa,bodymass,bodytemp,envirolightlux,envirooccupancy,envirorh,envirosound,envirotemp,kcal_hr,rq,si13c,vco2,vh2o,vo2,xbreak,ybreak,zbreak
03/21/2022 11:00:01,10,Early_TRF,5.067799999999977,0.0,3.3165699999999987,0.04529139999999998,34.93782,-1.0,,,,,,0.4608019,0.7654925,-1.0,1.233118,0.2880334,1.60269,547.0,640.0,0.0
03/21/2022 11:00:01,11,Early_TRF,2.5165999999999826,0.0028160000000001517,1.1956699999999927,0.00386299999999995,35.70631,-1.0,,,,,,0.4806317,0.7627277,-1.0,1.278608,0.3306884,1.673786,39.0,162.0,0.0
03/21/2022 11:00:01,12,Early_TRF,2.0885999999999996,0.006752000000000091,0.7291099999999986,0.0,15.86967,-1.0,,,,,,0.5561103,0.7585647,-1.0,1.473256,0.2717403,1.938362,606.0,537.0,0.0
03/21/2022 11:00:01,13,Late_TRF,1.0468999999999937,0.0,0.5741200000000077,0.0,31.38202,-1.0,,,,,,0.4730369,0.8752593,-1.0,1.405535,0.2872925,1.606045,52.0,80.0,0.0
03/21/2022 11:00:01,14,Late_TRF,5.001800000000003,0.003986000000000267,2.3349599999999953,0.004384999999999972,33.83097,-1.0,,,,,,0.4801234,0.8144225,-1.0,1.34825,0.315029,1.652091,108.0,54.0,0.0
03/21/2022 11:00:01,15,Late_TRF,0.0640199999999993,0.0,0.060549999999999216,0.0,36.48362,-1.0,,,,,,0.4894752,0.8837342,-1.0,1.465182,0.3001429,1.658825,0.0,0.0,0.0
03/21/2022 11:00:01,16,Late_TRF,0.6916000000000082,0.0,0.05631999999999948,0.0,34.59066,-1.0,,,,,,0.459511,0.8593912,-1.0,1.34563,0.3395526,1.565656,148.0,118.0,0.0
03/21/2022 11:00:01,2,LowFat,0.6992000000000047,0.0,0.04077999999999804,0.0,31.41413,-1.0,0.0,0.0,0.0,0.0,0.0,0.4823069,0.9136349,-1.0,1.485048,0.3222258,1.622934,116.0,165.0,0.0
03/21/2022 11:00:01,3,LowFat,1.2993999999999915,0.0,0.1682000000000059,0.09907999999999983,33.30666,-1.0,,,,,,0.4345357,0.8769289,-1.0,1.297419,0.2740853,1.473564,282.0,216.0,0.0
03/21/2022 11:00:01,4,LowFat,1.3832999999999913,0.007952999999999655,0.29428000000000054,0.0,31.00566,-1.0,,,,,,0.4954662,0.7410964,-1.0,1.287009,0.3403314,1.734163,224.0,138.0,0.0
03/21/2022 11:00:01,5,HighFatAdLibitum,1.0360000000000014,0.1663030000000001,0.8098600000000005,0.0,40.08371,-1.0,,,,,,0.555429,0.808163,-1.0,1.547491,0.3080252,1.914647,39.0,108.0,0.0
03/21/2022 11:00:01,6,HighFatAdLibitum,1.9791000000000025,0.15408000000000044,0.7651400000000024,0.0,43.36576,-1.0,,,,,,0.6063248,0.8094458,-1.0,1.69307,0.3558942,2.089033,112.0,114.0,0.0
03/21/2022 11:00:01,7,HighFatAdLibitum,10.625299999999996,0.12588799999999978,7.058599999999998,0.03537860000000004,39.55146,-1.0,,,,,,0.5021658,0.8237255,-1.0,1.367554,0.2531472,1.739892,1508.0,1510.0,0.0
03/21/2022 11:00:01,8,HighFatAdLibitum,2.809100000000001,0.19275100000000034,0.6981800000000007,0.0,25.22449,-1.0,,,,,,0.6357669,0.7723793,-1.0,1.70818,0.3146068,2.209304,332.0,407.0,0.0
03/21/2022 11:00:01,9,Early_TRF,0.9391999999999996,0.0,0.4912700000000001,0.0,33.34246,-1.0,,,,,,0.4692975,0.7599573,-1.0,1.243449,0.2590301,1.635719,94.0,36.0,0.0
03/21/2022 12:00:01,1,LowFat,3.2678999999999974,0.007784000000000013,1.5981999999999914,0.003267000000000131,31.20564,-1.0,,,,,,0.5080569,0.7159362,-1.0,1.283366,0.2926834,1.788432,467.0,488.0,0.0
03/21/2022 12:00:01,10,Early_TRF,3.3462000000000103,0.0,2.332099999999997,0.024135499999999976,34.95756,-1.0,,,,,,0.4140066,0.7532932,-1.0,1.089614,0.2266945,1.445064,38.0,60.0,0.0
03/21/2022 12:00:01,11,Early_TRF,1.1052999999999997,0.0,0.01896000000000697,0.0,35.69879,-1.0,,,,,,0.5178376,0.7610463,-1.0,1.375333,0.2847368,1.803986,96.0,191.0,0.0
03/21/2022 12:00:01,12,Early_TRF,2.931299999999993,0.015307999999999655,1.0443600000000046,0.0,15.86967,-1.0,,,,,,0.4725759,0.7390522,-1.0,1.223731,0.2312662,1.655118,39.0,40.0,0.0
03/21/2022 12:00:01,13,Late_TRF,1.2019999999999982,0.0,0.542500000000004,0.0,31.36673,-1.0,,,,,,0.4966674,0.8344436,-1.0,1.421398,0.2394228,1.701529,168.0,255.0,0.0
03/21/2022 12:00:01,14,Late_TRF,0.9506999999999977,0.0041080000000000005,0.39879999999999427,0.0,34.18988,-1.0,,,,,,0.5045601,0.7901737,-1.0,1.343602,0.2721445,1.75674,405.0,251.0,0.0
03/21/2022 12:00:01,15,Late_TRF,2.943629999999999,0.0,1.9598100000000045,0.04533900000000002,36.07977,-1.0,,,,,,0.5775224,0.857467,-1.0,1.688604,0.2880567,1.968479,581.0,540.0,0.0
03/21/2022 12:00:01,16,Late_TRF,2.3871000000000038,0.008870000000000378,0.7314300000000031,0.007583100000000009,34.55101,-1.0,,,,,,0.5052441,0.8241922,-1.0,1.433336,0.306969,1.734449,498.0,580.0,0.0
03/21/2022 12:00:01,2,LowFat,2.7900999999999954,0.2037299999999993,1.3171800000000005,0.0,31.53475,-1.0,0.0,0.0,0.0,0.0,0.0,0.5388262,0.9081747,-1.0,1.651202,0.2991693,1.815328,468.0,550.0,0.0
03/21/2022 12:00:01,3,LowFat,2.499200000000002,0.1747569999999996,0.6220599999999976,0.0,33.34206,-1.0,,,,,,0.4786229,0.8733624,-1.0,1.423678,0.246435,1.624578,367.0,517.0,0.0
03/21/2022 12:00:01,4,LowFat,4.407100000000014,0.05505100000000063,2.1920300000000026,0.0,30.88829,-1.0,,,,,,0.5476884,0.7883235,-1.0,1.502335,0.2917146,1.894585,791.0,800.0,0.0
03/21/2022 12:00:01,5,HighFatAdLibitum,1.0230999999999995,0.08275699999999997,0.6606199999999944,0.0,40.04943,-1.0,,,,,,0.5278376,0.8141406,-1.0,1.479868,0.2440148,1.816939,17.0,17.0,0.0
03/21/2022 12:00:01,6,HighFatAdLibitum,1.9779000000000053,0.06405599999999989,0.9840800000000058,0.0018700000000000383,43.38498,-1.0,,,,,,0.6771064,0.8224274,-1.0,1.914063,0.3071274,2.326352,451.0,790.0,0.0
03/21/2022 12:00:01,7,HighFatAdLibitum,7.104100000000017,0.01254500000000025,4.166269999999997,0.0159513,39.63007,-1.0,,,,,,0.3542466,0.7695961,-1.0,0.9488624,0.2581396,1.231836,31.0,44.0,0.0
03/21/2022 12:00:01,8,HighFatAdLibitum,0.9320000000000022,0.10499800000000015,0.2381899999999959,0.0,25.23186,-1.0,,,,,,0.5758094,0.7757781,-1.0,1.553746,0.2680666,1.999081,72.0,105.0,0.0
03/21/2022 12:00:01,9,Early_TRF,1.1144000000000034,0.0,0.7929699999999968,0.0,33.41589,-1.0,,,,,,0.4720384,0.7525386,-1.0,1.244081,0.2197612,1.647133,166.0,59.0,0.0
03/21/2022 13:00:01,1,LowFat,2.2031000000000063,0.0029810000000001224,0.7815999999999974,0.001434999999999853,31.21961,-1.0,,,,,,0.4888374,0.7098611,-1.0,1.229815,0.2741113,1.722181,215.0,210.0,0.0
03/21/2022 13:00:01,10,Early_TRF,1.221400000000017,0.0,0.6154000000000082,0.0,34.9773,-1.0,,,,,,0.4748985,0.7699614,-1.0,1.271869,0.2193508,1.651431,200.0,218.0,0.0
03/21/2022 13:00:01,11,Early_TRF,2.474400000000003,0.0,1.3429199999999923,0.0,35.69127,-1.0,,,,,,0.5819691,0.77128,-1.0,1.563573,0.2705451,2.022374,473.0,721.0,0.0
03/21/2022 13:00:01,12,Early_TRF,0.832800000000006,0.03679100000000002,0.09103999999999957,0.0,15.86967,-1.0,,,,,,0.4767126,0.7431095,-1.0,1.240447,0.2196022,1.667921,189.0,151.0,0.0
03/21/2022 13:00:01,13,Late_TRF,6.069800000000015,0.0,3.396169999999998,0.0,31.35143,-1.0,,,,,,0.5125728,0.7982402,-1.0,1.419538,0.2671202,1.769315,667.0,632.0,0.0
03/21/2022 13:00:01,14,Late_TRF,5.0301000000000045,0.01267599999999991,2.162689999999998,0.0017050000000000676,34.54881,-1.0,,,,,,0.5012941,0.7846507,-1.0,1.365461,0.26897,1.736793,443.0,206.0,0.0
03/21/2022 13:00:01,15,Late_TRF,3.0305999999999926,0.0,2.0245800000000003,0.051707999999999865,35.77184,-1.0,,,,,,0.4619968,0.8254201,-1.0,1.309689,0.2905902,1.586255,0.0,0.0,0.0
03/21/2022 13:00:01,16,Late_TRF,2.802599999999998,0.012756999999999685,1.012369999999997,0.0162813,34.51137,-1.0,,,,,,0.4526201,0.7954094,-1.0,1.244788,0.3052308,1.564814,30.0,46.0,0.0
03/21/2022 13:00:01,2,LowFat,2.976300000000009,0.1268660000000006,1.253060000000005,0.0,31.62616,-1.0,0.0,0.0,0.0,0.0,0.0,0.4845601,0.9012979,-1.0,1.474315,0.3215873,1.635476,121.0,145.0,0.0
03/21/2022 13:00:01,3,LowFat,2.070599999999999,0.11469600000000035,0.6032900000000012,0.0,33.37747,-1.0,,,,,,0.4348992,0.8771063,-1.0,1.296265,0.2442161,1.475425,133.0,103.0,0.0
03/21/2022 13:00:01,4,LowFat,3.395099999999985,0.009718999999999589,1.5686799999999863,0.0,30.89934,-1.0,,,,,,0.4422996,0.7349982,-1.0,1.140491,0.2636455,1.550438,76.0,65.0,0.0
03/21/2022 13:00:01,5,HighFatAdLibitum,0.9046999999999912,0.11529199999999928,0.38750000000000284,0.0,40.01515,-1.0,,,,,,0.5403837,0.80792,-1.0,1.504409,0.2382729,1.86311,126.0,127.0,0.0
03/21/2022 13:00:01,6,HighFatAdLibitum,6.221899999999991,0.10241100000000003,4.074699999999993,0.07875900000000002,43.40419,-1.0,,,,,,0.5750179,0.7721934,-1.0,1.543744,0.3226953,1.998541,62.0,66.0,0.0
03/21/2022 13:00:01,7,HighFatAdLibitum,1.0032999999999959,0.05448399999999953,0.3512699999999995,0.0,39.70867,-1.0,,,,,,0.3233318,0.7675949,-1.0,0.8657242,0.2328373,1.124428,146.0,233.0,0.0
03/21/2022 13:00:01,8,HighFatAdLibitum,2.7971000000000004,0.0,0.9796500000000066,0.0,25.23924,-1.0,,,,,,0.5769314,0.7698069,-1.0,1.549988,0.2575792,2.004881,416.0,359.0,0.0
03/21/2022 13:00:01,9,Early_TRF,1.0004999999999882,0.0,0.60154,0.0,33.48933,-1.0,,,,,,0.4436507,0.7543954,-1.0,1.167456,0.2171294,1.548585,22.0,4.0,0.0
03/21/2022 14:00:01,1,LowFat,2.1477000000000146,0.03076399999999957,0.9250000000000114,0.011181999999999803,31.24655,-1.0,,,,,,0.5389088,0.7243423,-1.0,1.381836,0.2476847,1.891272,479.0,628.0,0.0
03/21/2022 14:00:01,10,Early_TRF,1.2290999999999883,0.0,0.02379999999999427,0.0,34.99704,-1.0,,,,,,0.4724292,0.7484497,-1.0,1.236813,0.2136928,1.650826,160.0,246.0,0.0
03/21/2022 14:00:01,11,Early_TRF,4.632400000000018,0.0,2.7974099999999993,0.0,35.68375,-1.0,,,,,,0.4978299,0.7455765,-1.0,1.298131,0.2662742,1.741038,17.0,9.0,0.0
03/21/2022 14:00:01,12,Early_TRF,0.6418999999999926,0.012731000000000048,0.04433999999999827,0.0,15.86967,-1.0,,,,,,0.4725791,0.7556203,-1.0,1.246966,0.205139,1.64861,131.0,131.0,0.0
03/21/2022 14:00:01,13,Late_TRF,1.3780999999999892,0.0,0.6047099999999972,0.0,31.33612,-1.0,,,,,,0.4747666,0.8000451,-1.0,1.311121,0.2536779,1.639857,162.0,114.0,0.0
03/21/2022 14:00:01,14,Late_TRF,1.4191999999999894,0.0,0.4667400000000015,0.024599599999999944,34.90772,-1.0,,,,,,0.484957,0.7877648,-1.0,1.324191,0.2492196,1.679285,186.0,98.0,0.0
03/21/2022 14:00:01,15,Late_TRF,1.1265999999999963,0.0006329999999996616,0.7242099999999994,0.050815000000000055,35.70653,-1.0,,,,,,0.5591219,0.8178928,-1.0,1.574291,0.268589,1.922744,516.0,525.0,0.0
03/21/2022 14:00:01,16,Late_TRF,3.7047999999999917,0.0020260000000003053,1.5237800000000021,0.014976800000000012,34.47173,-1.0,,,,,,0.4902133,0.7792386,-1.0,1.327907,0.2963653,1.700471,822.0,818.0,0.0
03/21/2022 14:00:01,2,LowFat,1.0279999999999916,0.17590199999999978,0.18947000000000003,0.0,31.71417,-1.0,0.0,0.0,0.0,0.0,0.0,0.5520986,0.8770126,-1.0,1.64851,0.302498,1.872213,253.0,369.0,0.0
03/21/2022 14:00:01,3,LowFat,1.8431000000000068,0.0035449999999999093,0.2933799999999991,0.0,33.41287,-1.0,,,,,,0.4383337,0.8621812,-1.0,1.288621,0.2244227,1.492095,221.0,220.0,0.0
03/21/2022 14:00:01,4,LowFat,1.3926000000000158,0.001140000000000363,0.23202000000000567,0.0008710000000000662,30.91624,-1.0,,,,,,0.5047511,0.7452722,-1.0,1.31834,0.240594,1.764637,380.0,346.0,0.0
03/21/2022 14:00:01,5,HighFatAdLibitum,1.1104000000000127,0.10803000000000029,0.556209999999993,0.019238299999999986,39.98087,-1.0,,,,,,0.5734996,0.8075213,-1.0,1.601312,0.229501,1.975964,111.0,120.0,0.0
03/21/2022 14:00:01,6,HighFatAdLibitum,1.1899000000000086,0.14456199999999964,0.3275600000000054,0.0,43.42341,-1.0,,,,,,0.6143557,0.7826961,-1.0,1.668397,0.3082398,2.12992,120.0,177.0,0.0
03/21/2022 14:00:01,7,HighFatAdLibitum,1.0934000000000026,0.06190699999999971,0.3917900000000003,0.0,39.78728,-1.0,,,,,,0.3521036,0.7692859,-1.0,0.9424222,0.1976649,1.224581,162.0,194.0,0.0
03/21/2022 14:00:01,8,HighFatAdLibitum,1.084699999999998,0.039519999999999555,0.2870499999999936,0.0,25.24662,-1.0,,,,,,0.6150859,0.7342916,-1.0,1.588637,0.2386564,2.155392,218.0,322.0,0.0
03/21/2022 14:00:01,9,Early_TRF,0.36060000000000514,0.0,0.0,0.0,33.56276,-1.0,,,,,,0.5000229,0.7493398,-1.0,1.310364,0.209675,1.746879,134.0,30.0,0.0
03/21/2022 15:00:01,1,LowFat,7.388299999999987,0.1394219999999997,4.447599999999994,0.12364500000000023,31.42508,-1.0,,,,,,0.5261239,0.765456,-1.0,1.407511,0.2383918,1.829999,253.0,340.0,0.0
03/21/2022 15:00:01,10,Early_TRF,3.7089,0.0019000000000000128,1.8380999999999972,0.00032520000000002547,34.47522,-1.0,,,,,,0.5481711,0.7599465,-1.0,1.45568,0.2095108,1.909719,882.0,1010.0,0.0
03/21/2022 15:00:01,11,Early_TRF,0.483099999999979,0.0,0.03844000000000847,0.0,35.67623,-1.0,,,,,,0.5171193,0.7637107,-1.0,1.37577,0.2458951,1.800825,110.0,194.0,0.0
03/21/2022 15:00:01,12,Early_TRF,3.6008000000000067,0.015821000000000307,1.2656799999999961,0.028234499999999996,15.86967,-1.0,,,,,,0.5458204,0.7290879,-1.0,1.400875,0.2063183,1.915158,605.0,574.0,0.0
03/21/2022 15:00:01,13,Late_TRF,1.2706000000000017,0.0,0.4383200000000045,0.0,31.32083,-1.0,,,,,,0.5015283,0.7964179,-1.0,1.381668,0.2482137,1.733235,189.0,261.0,0.0
03/21/2022 15:00:01,14,Late_TRF,3.620200000000011,0.016782000000000075,2.1827400000000097,0.0017105000000000592,35.26653,-1.0,,,,,,0.5716671,0.7952995,-1.0,1.571873,0.2355103,1.976476,609.0,616.0,0.0
03/21/2022 15:00:01,15,Late_TRF,8.902000000000001,0.0011060000000000514,5.305070000000001,0.3450900000000001,35.70728,-1.0,,,,,,0.4915011,0.7738835,-1.0,1.32158,0.2859521,1.707693,604.0,727.0,0.0
03/21/2022 15:00:01,16,Late_TRF,3.2893000000000114,0.0016079999999996097,1.3980900000000034,0.00916309999999998,34.43208,-1.0,,,,,,0.4053567,0.7521238,-1.0,1.064236,0.2807047,1.415605,153.0,27.0,0.0
03/21/2022 15:00:01,2,LowFat,3.642400000000009,0.4254939999999996,1.5389599999999959,0.10872800000000016,31.80217,-1.0,0.0,0.0,0.0,0.0,0.0,0.5218735,0.9331298,-1.0,1.633516,0.3081394,1.748598,325.0,203.0,0.0
03/21/2022 15:00:01,3,LowFat,4.0334,0.4704220000000001,1.7929499999999976,0.10527299999999995,33.44827,-1.0,,,,,,0.5202708,0.8818867,-1.0,1.555286,0.2212991,1.763774,657.0,747.0,0.0
03/21/2022 15:00:01,4,LowFat,2.264499999999998,0.006997000000000142,0.8002800000000008,0.00047400000000008546,30.93315,-1.0,,,,,,0.5064847,0.7256693,-1.0,1.29397,0.2225524,1.778808,512.0,415.0,0.0
03/21/2022 15:00:01,5,HighFatAdLibitum,1.0250999999999948,0.16108499999999992,0.5940800000000053,0.010058500000000026,39.94659,-1.0,,,,,,0.5732192,0.8067385,-1.0,1.598245,0.221111,1.975639,60.0,88.0,0.0
03/21/2022 15:00:01,6,HighFatAdLibitum,1.1210999999999984,0.25189900000000076,0.37493999999999517,0.0,43.44262,-1.0,,,,,,0.6509727,0.8183879,-1.0,1.834843,0.2883363,2.238063,211.0,194.0,0.0
03/21/2022 15:00:01,7,HighFatAdLibitum,3.1152999999999906,0.13775700000000057,1.2856900000000024,0.0,39.86588,-1.0,,,,,,0.3121836,0.7780363,-1.0,0.843053,0.16752,1.083644,203.0,235.0,0.0
03/21/2022 15:00:01,8,HighFatAdLibitum,1.562899999999999,0.2229720000000004,0.3262200000000064,0.0,25.254,-1.0,,,,,,0.6357334,0.7742531,-1.0,1.71011,0.226413,2.208621,75.0,58.0,0.0
03/21/2022 15:00:01,9,Early_TRF,1.2892000000000081,0.0,0.8316099999999977,0.0,33.6362,-1.0,,,,,,0.5053177,0.7404236,-1.0,1.31385,0.1973008,1.768293,452.0,370.0,0.0
03/21/2022 16:00:01,1,LowFat,4.528199999999998,0.0715830000000004,2.6674999999999898,0.020293999999999812,31.68814,-1.0,,,,,,0.6435779,0.7721125,-1.0,1.733308,0.2418362,2.235285,752.0,989.0,0.0
03/21/2022 16:00:01,10,Early_TRF,7.009899999999988,0.2273480000000001,3.896800000000013,0.01395600000000008,34.96579,-1.0,,,,,,0.5579888,0.7719623,-1.0,1.504181,0.2255865,1.937627,238.0,351.0,0.0
03/21/2022 16:00:01,11,Early_TRF,8.132000000000005,0.18401000000000067,6.28555999999999,0.0,35.66871,-1.0,,,,,,0.6401716,0.7742688,-1.0,1.726961,0.2318572,2.222661,1304.0,1174.0,0.0
03/21/2022 16:00:01,12,Early_TRF,4.376899999999992,0.17129700000000003,2.1434700000000007,0.03548490000000004,15.86967,-1.0,,,,,,0.5885917,0.7710565,-1.0,1.582439,0.2161254,2.045086,612.0,692.0,0.0
03/21/2022 16:00:01,13,Late_TRF,2.1983000000000175,0.0,0.66570999999999,9.999999999177334e-07,31.30552,-1.0,,,,,,0.515099,0.8048373,-1.0,1.43394,0.2427426,1.775957,366.0,372.0,0.0
03/21/2022 16:00:01,14,Late_TRF,14.602599999999995,0.04259499999999994,9.93598999999999,0.0632606,35.18185,-1.0,,,,,,0.5463123,0.7612641,-1.0,1.451254,0.26661,1.9031,1050.0,893.0,0.0
03/21/2022 16:00:01,15,Late_TRF,1.8352000000000004,0.0,0.7265000000000015,0.06040099999999993,35.72317,-1.0,,,,,,0.4965425,0.8148117,-1.0,1.393962,0.2699036,1.7087,178.0,196.0,0.0
03/21/2022 16:00:01,16,Late_TRF,2.396799999999999,0.009888000000000119,1.1304499999999962,0.007790300000000028,34.39244,-1.0,,,,,,0.5247692,0.7800376,-1.0,1.421046,0.2700972,1.820471,769.0,824.0,0.0
03/21/2022 16:00:01,2,LowFat,3.1555999999999926,0.1911170000000002,1.5305700000000044,0.05469499999999994,31.89017,-1.0,0.0,0.0,0.0,0.0,0.0,0.5745316,0.9505196,-1.0,1.823732,0.3042391,1.917909,471.0,596.0,0.0
03/21/2022 16:00:01,3,LowFat,3.914199999999994,0.22597000000000023,1.9685699999999997,0.2306180000000002,33.48326,-1.0,,,,,,0.5301227,0.9599967,-1.0,1.695867,0.2273255,1.765986,419.0,409.0,0.0
03/21/2022 16:00:01,4,LowFat,7.4343000000000075,0.029617000000000004,4.1576299999999975,0.002562999999999871,30.95005,-1.0,,,,,,0.5251939,0.7161155,-1.0,1.327925,0.2184783,1.848401,442.0,426.0,0.0
03/21/2022 16:00:01,5,HighFatAdLibitum,1.2954000000000008,0.07487900000000014,0.5940700000000021,0.0,39.91232,-1.0,,,,,,0.602001,0.7983661,-1.0,1.661951,0.2235172,2.07948,456.0,514.0,0.0
03/21/2022 16:00:01,6,HighFatAdLibitum,1.2957999999999998,0.16331099999999932,0.2523000000000053,0.0,43.46184,-1.0,,,,,,0.668674,0.8374686,-1.0,1.921489,0.2701923,2.288607,237.0,193.0,0.0
03/21/2022 16:00:01,7,HighFatAdLibitum,1.855700000000013,0.05616999999999983,0.7882400000000018,0.011435199999999979,39.94448,-1.0,,,,,,0.4030651,0.7714561,-1.0,1.082089,0.1558196,1.400903,433.0,433.0,0.0
03/21/2022 16:00:01,8,HighFatAdLibitum,2.4428000000000054,0.11113100000000031,0.9370099999999937,0.0,25.26138,-1.0,,,,,,0.6756326,0.808817,-1.0,1.886899,0.2122244,2.327743,476.0,550.0,0.0
03/21/2022 16:00:01,9,Early_TRF,9.250100000000003,0.0,7.1553499999999985,0.0,33.70963,-1.0,,,,,,0.4744853,0.7353342,-1.0,1.224533,0.2235037,1.662967,162.0,296.0,0.0
03/21/2022 17:00:01,1,LowFat,14.095100000000002,0.4072610000000001,9.382400000000018,0.2452390000000002,31.79608,-1.0,,,,,,0.5945697,0.8784768,-1.0,1.77494,0.3017518,2.016344,904.0,968.0,0.0
03/21/2022 17:00:01,10,Early_TRF,3.8192000000000235,0.6189869999999997,2.360599999999991,0.03246099999999996,35.56661,-1.0,,,,,,0.6251606,0.8695679,-1.0,1.848508,0.2576388,2.125068,406.0,615.0,0.0
03/21/2022 17:00:01,11,Early_TRF,14.862700000000018,0.5381959999999992,12.6875,0.02860599999999991,35.66779,-1.0,,,,,,0.6220555,0.8745902,-1.0,1.848137,0.2496453,2.112041,74.0,142.0,0.0
03/21/2022 17:00:01,12,Early_TRF,6.772899999999993,0.45966099999999965,3.327840000000002,0.04914799999999997,15.86967,-1.0,,,,,,0.6201046,0.8522252,-1.0,1.804957,0.2605798,2.115908,786.0,762.0,0.0
03/21/2022 17:00:01,13,Late_TRF,11.948599999999999,0.01021099999999997,8.306370000000001,0.044587000000000154,31.27934,-1.0,,,,,,0.5551665,0.7752498,-1.0,1.500601,0.2631546,1.926696,1010.0,1009.0,0.0
03/21/2022 17:00:01,14,Late_TRF,7.644599999999997,0.00426100000000007,4.599119999999999,0.07101809999999997,34.68174,-1.0,,,,,,0.4983782,0.7599381,-1.0,1.322196,0.2936538,1.736603,388.0,273.0,0.0
03/21/2022 17:00:01,15,Late_TRF,2.9314999999999998,0.0,1.3082399999999978,0.01311299999999993,35.73906,-1.0,,,,,,0.5961942,0.8069045,-1.0,1.658315,0.2870239,2.055943,909.0,878.0,0.0
03/21/2022 17:00:01,16,Late_TRF,13.70959999999998,0.02922899999999995,8.008130000000001,0.04512399999999994,34.35279,-1.0,,,,,,0.5163063,0.7545063,-1.0,1.358762,0.304137,1.80216,1110.0,1273.0,0.0
03/21/2022 17:00:01,2,LowFat,4.526499999999999,0.41973200000000066,2.133899999999997,0.07654199999999989,31.97252,-1.0,0.0,0.0,0.0,0.0,0.0,0.5855978,0.9505994,-1.0,1.860176,0.319935,1.954481,800.0,801.0,0.0
03/21/2022 17:00:01,3,LowFat,7.102099999999993,0.21880299999999941,4.038759999999996,0.05710799999999994,33.49014,-1.0,,,,,,0.5507702,0.9544554,-1.0,1.754526,0.2703244,1.836843,929.0,834.0,0.0
03/21/2022 17:00:01,4,LowFat,3.382199999999983,0.10978599999999972,1.0296699999999959,0.023182999999999954,30.96695,-1.0,,,,,,0.5667295,0.765834,-1.0,1.507468,0.2373344,1.97367,568.0,609.0,0.0
03/21/2022 17:00:01,5,HighFatAdLibitum,6.582599999999985,0.2354940000000001,4.385620000000003,0.0,39.87804,-1.0,,,,,,0.6055081,0.8030181,-1.0,1.676382,0.3464485,2.090262,206.0,297.0,0.0
03/21/2022 17:00:01,6,HighFatAdLibitum,3.926899999999989,0.24080499999999994,1.5213099999999997,0.10805200000000004,43.48106,-1.0,,,,,,0.7506719,0.8448588,-1.0,2.169861,0.3004967,2.565677,642.0,745.0,0.0
03/21/2022 17:00:01,7,HighFatAdLibitum,7.1503999999999905,0.2654540000000001,4.05261999999999,0.1244613,40.02309,-1.0,,,,,,0.4487556,0.8090439,-1.0,1.253728,0.1880401,1.545962,617.0,575.0,0.0
03/21/2022 17:00:01,8,HighFatAdLibitum,8.307199999999995,0.4049099999999992,4.527490000000007,0.160231,25.26876,-1.0,,,,,,0.7257327,0.8120961,-1.0,2.029384,0.2354192,2.499631,927.0,1095.0,0.0
03/21/2022 17:00:01,9,Early_TRF,1.6353999999999758,0.14478800000000014,1.0739300000000043,0.0,33.78307,-1.0,,,,,,0.5606236,0.7864951,-1.0,1.528452,0.2479273,1.941959,261.0,124.0,0.0
03/21/2022 18:00:01,1,LowFat,6.147800000000018,0.13914699999999947,3.7683999999999855,0.10723299999999991,31.81468,-1.0,,,,,,0.5244942,0.8588837,-1.0,1.536103,0.2873903,1.787019,358.0,530.0,0.0
03/21/2022 18:00:01,10,Early_TRF,6.4950999999999794,0.6691470000000006,3.795900000000003,0.09066630000000009,35.70469,-1.0,,,,,,0.6148561,0.883,-1.0,1.837051,0.2768414,2.084705,710.0,1068.0,0.0
03/21/2022 18:00:01,11,Early_TRF,5.1544999999999845,0.6722140000000003,4.197800000000001,0.16164900000000015,36.0219,-1.0,,,,,,0.6477956,0.8986444,-1.0,1.965532,0.2667534,2.187951,474.0,392.0,0.0
03/21/2022 18:00:01,12,Early_TRF,6.455500000000001,0.6737640000000003,3.3536299999999954,0.11241210000000001,15.86967,-1.0,,,,,,0.6094416,0.8994151,-1.0,1.852316,0.2751985,2.057523,526.0,610.0,0.0
03/21/2022 18:00:01,13,Late_TRF,5.440999999999974,0.00680399999999981,3.156000000000006,0.03176000000000001,31.23422,-1.0,,,,,,0.5504757,0.7768587,-1.0,1.486271,0.2579366,1.91088,528.0,552.0,0.0
03/21/2022 18:00:01,14,Late_TRF,9.036900000000003,0.02963699999999969,5.676480000000012,0.0012497999999999676,34.19186,-1.0,,,,,,0.665904,0.7791342,-1.0,1.798201,0.330848,2.311492,1694.0,1448.0,0.0
03/21/2022 18:00:01,15,Late_TRF,15.593000000000018,0.0,10.065629999999999,0.19999600000000006,35.75494,-1.0,,,,,,0.5037457,0.7582409,-1.0,1.33279,0.3887394,1.75633,1192.0,997.0,0.0
03/21/2022 18:00:01,16,Late_TRF,3.8141000000000247,0.0008669999999999511,1.6806899999999985,0.010321900000000106,34.31315,-1.0,,,,,,0.4625336,0.7798948,-1.0,1.254179,0.3028684,1.604103,228.0,305.0,0.0
03/21/2022 18:00:01,2,LowFat,11.072599999999994,0.43569299999999966,6.170420000000007,0.16293000000000002,31.83564,-1.0,0.0,0.0,0.0,0.0,0.0,0.5294574,0.9523075,-1.0,1.682205,0.4177892,1.767006,836.0,891.0,0.0
