Date_Time_1,envirolightlux_2,envirotemp_2,envirorh_2,envirooccupancy_2,envirosound_2,vo2_1,vo2_2,vo2_3,vo2_4,vo2_5,vo2_6,vo2_7,vo2_8,vo2_9,vo2_10,vo2_11,vo2_12,vo2_13,vo2_14,vo2_15,vco2_1,vco2_2,vco2_3,vco2_4,vco2_5,vco2_6,vco2_7,vco2_8,vco2_9,vco2_10,vco2_11,vco2_12,vco2_13,vco2_14,vco2_15,vh2o_1,vh2o_2,vh2o_3,vh2o_4,vh2o_5,vh2o_6,vh2o_7,vh2o_8,vh2o_9,vh2o_10,vh2o_11,vh2o_12,vh2o_13,vh2o_14,vh2o_15,kcal_hr_1,kcal_hr_2,kcal_hr_3,kcal_hr_4,kcal_hr_5,kcal_hr_6,kcal_hr_7,kcal_hr_8,kcal_hr_9,kcal_hr_10,kcal_hr_11,kcal_hr_12,kcal_hr_13,kcal_hr_14,kcal_hr_15,rq_1,rq_2,rq_3,rq_4,rq_5,rq_6,rq_7,rq_8,rq_9,rq_10,rq_11,rq_12,rq_13,rq_14,rq_15,foodupa_1,foodupa_2,foodupa_3,foodupa_4,foodupa_5,foodupa_6,foodupa_7,foodupa_8,foodupa_9,foodupa_10,foodupa_11,foodupa_12,foodupa_13,foodupa_14,foodupa_15,waterupa_1,waterupa_2,waterupa_3,waterupa_4,waterupa_5,waterupa_6,waterupa_7,waterupa_8,waterupa_9,waterupa_10,waterupa_11,waterupa_12,waterupa_13,waterupa_14,waterupa_15,xbreak_1,xbreak_2,xbreak_3,xbreak_4,xbreak_5,xbreak_6,xbreak_7,xbreak_8,xbreak_9,xbreak_10,xbreak_11,xbreak_12,xbreak_13,xbreak_14,xbreak_15,ybreak_1,ybreak_2,ybreak_3,ybreak_4,ybreak_5,ybreak_6,ybreak_7,ybreak_8,ybreak_9,ybreak_10,ybreak_11,ybreak_12,ybreak_13,ybreak_14,ybreak_15,pedmeters_1,pedmeters_2,pedmeters_3,pedmeters_4,pedmeters_5,pedmeters_6,pedmeters_7,pedmeters_8,pedmeters_9,pedmeters_10,pedmeters_11,pedmeters_12,pedmeters_13,pedmeters_14,pedmeters_15,allmeters_1,allmeters_2,allmeters_3,allmeters_4,allmeters_5,allmeters_6,allmeters_7,allmeters_8,allmeters_9,allmeters_10,allmeters_11,allmeters_12,allmeters_13,allmeters_14,allmeters_15
03/08/2022 07:50:00,0,0,0,0,0,1.514844,1.42984,1.46904,1.295469,1.269718,1.017831,1.111724,1.419189,1.507807,1.411685,1.522875,1.574674,1.318874,1.610376,1.238643,0.9913072,0.9803109,1.015961,0.9007831,0.890947,0.6937964,0.7422694,0.9750293,1.016464,1.034511,1.082848,1.135522,0.9500969,1.20608,0.9002519,0.08362631,0.09834952,0.140818,0.145348,0.07903256,0.09539469,0.1115765,0.1425499,0.1596775,0.117189,0.1417379,0.1312525,0.1170313,0.2091144,0.1356267,0.4239831,0.4031533,0.4147885,0.3661026,0.3593608,0.2867166,0.3121354,0.4002844,0.4239886,0.4024571,0.4319569,0.4477007,0.3749094,0.4608249,0.3526302,0.6406554,0.6752636,0.6801362,0.6932817,0.7061406,0.6935578,0.6732067,0.6862503,0.6716536,0.7332155,0.7254345,0.7215004,0.7329788,0.7543483,0.7464213,4.143236,3.130697,4.754517,3.842666,4.646369,2.428433,5.413341,3.673609,3.870432,3.98722,3.387567,4.379344,3.525166,3.424792,3.910461,3.033539,2.81889,4.393412,2.729906,3.057935,2.75801,3.962921,2.171592,3.356269,2.026756,1.998417,3.357292,2.200438,3.471201,2.064643,1100,843,1231,825,804,544,666,1294,999,1402,1576,1332,930,1164,642,1097,1108,1198,913,724,1518,740,1582,1176,1388,1498,1375,1177,1298,757,384.4951,373.919,435.7111,364.2639,233.3743,379.3884,238.3484,353.799,483.9896,381.2288,380.8584,447.8948,553.0991,392.6573,529.9272,495.6505,467.502,543.6905,464.1186,324.9757,505.4373,329.7451,453.553,592.8596,489.263,492.7505,582.943,668.3445,508.5503,650.5057
03/08/2022 08:50:00,0,0,0,0,0,1.130174,0.6679596,1.161599,1.136457,1.242922,0.2038772,0.9911921,1.06671,1.315962,0.983395,1.15922,1.029201,0.9667858,1.467875,1.215323,0.7148918,0.4413298,0.7539728,0.734166,0.8297888,0.1768966,0.6275584,0.7015723,0.8438612,0.7035552,0.7861413,0.7146169,0.6633687,0.9948234,0.8431975,0.07652318,0.08934188,0.1359194,0.1760377,0.1208629,0.07972858,0.1231584,0.1500283,0.1861522,0.1115016,0.1645029,0.1382156,0.1313734,0.1898391,0.130115,0.3146811,0.1872324,0.3247052,0.3174458,0.348966,0.05994765,0.2760221,0.2987907,0.367171,0.2792215,0.3262776,0.2907868,0.2726273,0.4131101,0.34333,0.631937,0.6603073,0.6464632,0.6465827,0.6659763,0.1426825,0.6316597,0.6567293,0.6395825,0.7150089,0.6767189,0.6939586,0.6873253,0.6783338,0.6933384,4.143236,3.130697,4.754517,3.842666,4.646369,2.428433,5.413341,3.673609,3.870432,3.98722,3.387567,4.379344,3.525166,3.424792,3.910461,3.040529,2.857012,4.406105,2.813417,3.287499,2.949634,4.052962,2.182559,3.506042,2.031974,2.060312,3.55485,2.31995,3.570571,2.088637,485,64,182,149,435,18,237,264,525,182,152,108,180,62,61,574,37,207,209,798,405,159,250,698,166,188,148,412,139,81,396.4428,382.3018,446.2553,371.6945,244.7479,394.889,245.1802,367.6273,499.692,392.6573,392.6858,456.33,563.5589,400.3764,536.7222,511.8955,478.4573,557.1185,474.3156,340.2167,523.774,338.9422,470.8156,612.0429,504.0883,507.7844,594.1454,682.2179,518.5079,658.9185
03/08/2022 09:50:00,0,0,0,0,0,1.077945,0.5689309,1.132866,1.13385,1.073319,0.06517819,1.047469,1.037397,1.156606,1.219495,1.069886,1.047097,1.085172,1.680716,1.205338,0.6741029,0.3718717,0.7287837,0.7484237,0.7102495,0.08145081,0.6668172,0.6812891,0.7572687,0.8779693,0.7495175,0.7308591,0.7507042,1.19579,0.8557549,0.06629965,0.07351112,0.1300399,0.1601589,0.1047521,0.04699754,0.09624211,0.1382115,0.1553819,0.1027322,0.1492301,0.123174,0.1199431,0.1873435,0.135862,0.2996244,0.1592068,0.3162395,0.3177755,0.3009292,0.02081711,0.2919345,0.2905132,0.3237435,0.3466239,0.3027231,0.2960965,0.3064164,0.4767746,0.3418021,0.6246766,0.6517028,0.6433227,0.6586626,0.6618196,3.465587,0.632559,0.6567086,0.6550198,0.712124,0.6982938,0.6984407,0.6907721,0.7115355,0.7090767,4.143236,3.130697,4.754517,3.842666,4.646369,2.428433,5.415737,3.673609,3.870432,4.021302,3.387567,4.379344,3.525166,3.424792,3.910461,3.040529,2.857012,4.406105,2.813417,3.309416,2.949966,4.052962,2.182559,3.506042,2.031974,2.060312,3.55485,2.31995,3.570571,2.088637,165,44,48,74,43,132,131,98,33,190,316,68,33,552,142,43,82,41,97,64,76,110,52,54,304,315,78,118,995,245,396.857,383.0047,447.1952,373.9272,247.1124,397.408,245.2533,368.4265,500.887,392.8976,393.5914,456.4267,563.9129,403.6074,538.3425,513.0411,479.4485,558.5072,476.9916,343.8217,526.6777,339.5257,472.0928,614.0489,504.6952,509.4052,594.7025,682.9023,523.3301,661.4037
03/08/2022 10:50:00,0,0,0,0,0,1.351985,0.3572835,1.414263,1.377066,1.632149,1.285985,1.729772,1.52606,1.619308,1.440012,1.05996,1.63183,1.056518,1.433725,1.460877,0.8953831,0.2355693,1.002615,1.025798,1.273998,1.062647,1.451816,1.220312,1.201249,1.289551,0.7689382,1.276513,0.7626646,1.110042,1.111759,0.07334591,0.06416512,0.1474022,0.1706837,0.1245016,0.07652006,0.1270175,0.1487525,0.1489709,0.1247981,0.1432394,0.144714,0.1197698,0.210105,0.1431089,0.379108,0.1001156,0.4009502,0.3936929,0.4704804,0.3746013,0.5053645,0.4418322,0.4626166,0.4260798,0.3016648,0.470572,0.3004346,0.412681,0.4192154,0.6510035,0.6675939,0.704559,0.7381744,0.7653359,0.6457093,0.8413044,0.7898232,0.7292308,0.898303,0.7254574,0.7721034,0.7216998,0.7778237,0.7589952,4.234661,3.130697,4.947402,4.102928,4.938505,2.83169,5.943376,3.905005,4.109344,4.572563,3.387567,4.594646,3.525166,3.572235,4.090318,3.080811,2.857012,4.406105,2.832269,3.530438,3.186672,4.64109,2.212724,3.53776,2.031974,2.060312,3.748352,2.31995,3.570571,2.094737,229,4,433,315,287,609,643,1066,597,656,35,729,33,537,239,390,2,592,398,516,798,869,1026,785,742,26,976,51,798,421,399.1158,383.8091,449.0954,376.0255,250.1253,402.1684,248.164,371.9544,503.451,399.2025,395.0032,458.0467,564.4039,414.9436,539.1732,516.1554,480.4268,561.4799,479.9761,347.7109,532.5958,343.7132,476.8513,617.3347,513.4549,511.5567,597.5793,683.8312,537.7648,662.8707
03/08/2022 11:50:00,0,0,0,0,0,1.438895,1.095079,1.102586,1.144991,1.435903,1.490584,1.359982,1.277625,1.362142,1.132937,1.62172,1.296633,1.537283,1.474667,1.216103,1.125245,0.7632096,0.8504926,0.8889003,1.230023,1.266284,1.172466,1.097463,1.110739,1.043558,1.28352,1.144911,1.167642,1.194294,1.028908,0.1392384,0.1023276,0.1810455,0.204869,0.196017,0.1583202,0.1662547,0.1961242,0.184023,0.1589246,0.1836383,0.2036529,0.166447,0.2225501,0.1784456,0.4149123,0.309589,0.3171563,0.3297321,0.4211579,0.436494,0.3993861,0.3749349,0.3958008,0.3371449,0.4686462,0.3825781,0.4409907,0.4279531,0.3558381,0.7821639,0.7106263,0.771083,0.7747962,0.8550373,0.8491963,0.8610146,0.8597998,0.8149728,0.9211422,0.7781939,0.8863986,0.7534916,0.8083615,0.8470855,4.835432,3.164776,5.12008,4.378223,5.561478,3.938968,6.442439,4.236341,4.527735,4.674685,3.652193,4.860316,3.672,3.723185,4.392864,3.523866,2.857543,4.407067,2.878085,4.237157,3.984858,5.390393,2.341498,3.588982,2.031974,2.191351,4.28717,2.342016,3.570571,2.281258,887,127,97,91,833,667,207,223,362,70,535,97,168,515,159,1043,231,51,90,842,707,270,229,451,137,767,126,453,620,181,406.603,383.9943,451.6903,378.0924,259.8913,412.429,257.8682,382.1736,511.996,401.3191,396.2579,463.9094,565.3029,420.4457,542.0184,527.1052,481.0023,565.1682,483.087,360.7854,546.2075,355.5706,489.72,628.5063,516.5933,514.005,605.9425,685.4284,544.6997,667.5303
03/08/2022 12:50:00,0,0,0,0,0,1.26043,1.547066,1.398932,1.291114,1.258531,1.500979,1.062564,1.38034,1.291903,1.040833,1.40167,1.279324,1.503967,1.22176,1.497741,1.011084,1.24083,1.176258,1.069378,1.113436,1.312484,0.9552384,1.218204,1.075057,0.9613506,1.228086,1.174844,1.294224,1.02492,1.307574,0.1528139,0.1395068,0.1900545,0.2128032,0.1849237,0.1723154,0.1394248,0.1837733,0.1608905,0.1582259,0.2271085,0.1906954,0.2047994,0.2120508,0.1957247,0.3651369,0.4481606,0.408848,0.3762608,0.3714798,0.4420178,0.3146434,0.4072353,0.3768241,0.3099106,0.4129345,0.3804717,0.4415128,0.356911,0.4409263,0.8022006,0.8017542,0.8357411,0.8259519,0.8839187,0.8734997,0.8999522,0.8821809,0.83197,0.9234989,0.8786321,0.9181355,0.8630542,0.8397282,0.8735605,4.876327,3.649456,5.530959,4.472185,5.612381,3.943094,6.448217,4.313016,4.527735,4.674685,4.116634,4.910197,4.275252,3.866202,4.689807,3.605225,3.283897,4.782692,2.878085,4.248198,4.329574,5.40484,2.341498,3.588982,2.031974,2.650103,4.310892,2.606505,3.570571,2.594465,140,745,468,348,92,389,17,623,114,48,489,224,791,53,610,262,854,641,330,122,505,16,641,153,57,646,314,1067,42,741,408.4475,388.419,454.0891,378.3409,261.1793,413.9221,258.032,383.287,512.533,401.6941,404.8029,464.1346,574.7507,423.9484,544.5268,530.3354,487.8062,569.0403,483.8904,363.1155,549.2253,355.9205,491.6145,629.6021,517.5108,525.91,606.8071,697.6592,549.3597,671.7801
03/08/2022 13:50:00,0,0,0,0,0,1.495513,1.043686,1.128353,1.300431,1.423846,1.449399,1.545424,1.315745,1.472085,1.688348,1.244833,1.300119,1.162552,1.198091,1.229885,1.233184,0.8896874,0.9728839,1.114192,1.289364,1.268793,1.405424,1.196731,1.26418,1.579586,1.195347,1.193689,1.044912,0.9628911,1.08407,0.1631498,0.1107649,0.154157,0.2234,0.1620617,0.1676508,0.1603836,0.1794217,0.1303779,0.1629801,0.180335,0.177785,0.1740136,0.1649453,0.1730329,0.435463,0.3058297,0.331371,0.3814378,0.4222449,0.4269221,0.4586948,0.3905361,0.4319803,0.504048,0.3736763,0.3866394,0.3442373,0.3471979,0.3627576,0.8223212,0.8523899,0.861483,0.8571067,0.9057791,0.8740928,0.9082893,0.9110395,0.8509822,0.9386846,0.9618359,0.9173124,0.8991521,0.8037629,0.8806307,5.31556,3.756788,5.651314,4.975849,5.955164,3.99562,6.951725,4.650455,4.683955,5.283985,4.123504,5.257889,4.298725,3.866202,4.891304,3.810849,3.491758,4.946756,2.942677,4.248198,4.542987,5.40484,2.341498,3.617704,2.081658,2.654156,4.522854,2.606505,3.570571,2.755957,901,54,76,375,542,261,604,353,586,1086,90,321,100,132,199,1116,98,102,627,730,302,631,413,766,1434,125,359,122,155,222,415.4905,391.3661,455.6631,383.6105,266.0599,417.2906,261.1837,391.9109,514.7689,406.9831,405.7271,468.2036,576.8026,424.4287,547.0177,540.6868,492.4056,571.5641,491.4102,369.9975,555.026,360.2224,502.6496,632.6961,524.6707,527.4832,612.6122,701.201,550.4636,676.1339
03/08/2022 14:50:00,0,0,0,0,0,1.172515,1.279478,1.320469,1.236261,1.239485,1.495391,1.033251,1.2749,1.224153,1.265953,1.23878,1.337043,1.566709,1.552685,1.425518,0.9601658,1.099886,1.165031,1.088466,1.12992,1.326356,0.9321041,1.149064,1.038941,1.168548,1.173015,1.267102,1.428858,1.302301,1.289238,0.1344322,0.1076395,0.1485326,0.1938596,0.1305523,0.1462536,0.1447223,0.1494462,0.1399698,0.1664416,0.1589118,0.1481351,0.1565768,0.1553593,0.1716275,0.3409694,0.3755338,0.3895495,0.364557,0.36807,0.4416172,0.3061769,0.3777147,0.3584072,0.3768922,0.3707631,0.4002421,0.4652832,0.4535685,0.4226319,0.8194241,0.8565654,0.8793237,0.8785384,0.9106079,0.8848162,0.9030309,0.8998106,0.8477896,0.9218929,0.9476149,0.9476602,0.911023,0.8375285,0.9067269,5.374332,4.101326,5.986778,4.980142,5.971762,4.058946,7.173414,4.675698,4.950108,5.904158,4.271602,5.297531,4.841811,3.952126,5.107232,3.845023,3.640577,5.207073,2.957275,4.248198,4.629279,5.40484,2.341498,3.676905,2.12145,2.654156,4.545823,2.643579,3.741868,2.821949,92,304,252,194,86,198,69,314,88,169,203,231,566,884,404,72,296,403,299,140,264,3,371,96,97,316,350,817,819,462,417.8493,393.3786,457.3524,385.913,266.8821,418.0464,263.8878,392.5477,519.4702,415.9751,407.0562,468.6421,579.3368,427.1389,550.0696,544.2686,495.6755,574.8703,494.931,371.9728,557.2045,364.3988,503.9901,639.4123,536.5212,529.9101,613.6612,704.9459,554.8682,681.0111
03/08/2022 15:50:00,0,0,0,0,0,1.334006,1.023683,1.257775,1.193941,1.663213,1.633284,1.083001,1.27047,1.513025,1.149237,1.496573,1.196165,1.217994,1.215339,1.298048,1.148844,0.9318634,1.145105,1.116939,1.546414,1.513881,1.031733,1.16924,1.357417,1.134101,1.426588,1.163416,1.114531,1.059598,1.206863,0.02806238,-0.01338903,0.02110092,0.06418839,0.05737703,0.03617056,0.03414702,0.07718316,0.04695223,0.04468637,0.04723104,0.03419215,0.03121897,0.03003299,0.05240593,0.3916764,0.3038985,0.3734027,0.3564394,0.4959034,0.4866675,0.3245522,0.3780062,0.4478482,0.3470076,0.4485481,0.3600495,0.361967,0.3576939,0.3870237,0.8584816,0.9099826,0.9089376,0.9333064,0.9310785,0.9250799,0.9534304,0.9223951,0.8957903,0.9900358,0.9559749,0.9777964,0.9151782,0.8724846,0.9284807,5.49069,4.136143,6.054525,4.980142,6.351518,4.194933,7.178514,4.794935,5.076182,5.904158,4.590491,5.422524,5.184793,4.027851,5.205023,3.952262,3.649046,5.248886,2.957275,4.382883,4.703547,5.406147,2.341498,3.676905,2.12145,2.773103,4.666535,2.727833,3.901108,2.83711,499,22,242,129,843,698,264,377,435,204,397,105,42,50,247,653,38,358,169,1004,884,116,379,615,295,499,157,97,26,375,418.8821,393.8164,457.5604,386.7899,272.6552,420.636,264.2383,396.4584,520.7642,416.607,409.5041,469.7424,584.3649,431.1808,550.9553,546.8534,496.4825,575.9003,496.6502,379.9573,561.9119,365.0964,510.3519,642.0172,538.0723,534.3993,616.2981,711.9335,561.131,682.6891
03/08/2022 16:50:00,0,0,0,0,0,1.131729,1.341387,1.377112,1.052155,1.195306,1.298892,1.064893,1.502829,1.156133,1.123894,1.15434,1.395111,1.486693,1.312849,1.318574,0.965985,1.212731,1.258604,1.002108,1.107171,1.173155,0.9918689,1.383016,1.01658,1.099025,1.128083,1.335302,1.406535,1.174373,1.229599,0.01832005,-0.0002048324,0.04689372,0.0506389,0.06671098,0.04367517,0.03873399,0.0855515,0.05001089,0.04016202,0.04047478,0.04457184,0.03088135,0.02278412,0.07596085,0.3317113,0.3976612,0.4091528,0.3152924,0.3561139,0.3849866,0.3176251,0.447136,0.3408394,0.3386874,0.3478147,0.4184986,0.4448812,0.3883677,0.3933862,0.852777,0.9033489,0.9158162,0.9518216,0.9255371,0.9009962,0.9304305,0.9199358,0.8798321,0.9783532,0.9764599,0.9599388,0.9512084,0.8953594,0.932147,5.614521,4.272872,6.557155,4.980142,6.575215,4.270889,7.2029,5.044724,5.183481,5.904158,4.666815,5.734698,5.459485,4.084228,5.439151,3.995044,3.746715,5.248886,2.957275,4.469882,4.782556,5.411895,2.412659,3.676905,2.12145,2.811992,4.785625,2.762908,3.901108,3.019966,43,427,437,82,79,134,215,718,33,18,44,208,599,317,254,60,504,584,72,32,108,109,784,40,84,84,297,761,253,397,420.4392,394.7174,461.9543,386.9913,276.9821,424.046,265.7422,399.4836,522.9097,417.3206,410.5227,470.6068,585.9961,431.8516,554.3547,549.8693,498.2335,582.7224,497.4034,385.9767,567.4628,367.4572,515.3644,645.4747,539.567,536.2052,618.5447,714.6112,562.6714,688.3365
03/08/2022 17:50:00,0,0,0,0,0,1.38513,1.058212,1.231838,1.42739,1.34513,1.654076,1.650214,1.2079,1.37403,1.28435,1.446619,1.438179,1.342976,1.251103,1.425021,1.221338,0.9673359,1.136334,1.332237,1.273639,1.536675,1.530618,1.143715,1.245319,1.253054,1.403966,1.402926,1.26938,1.156632,1.355003,0.06134269,0.04556101,0.0720922,0.08492543,0.09011673,0.07484721,0.09925131,0.1053377,0.07621942,0.07353162,0.08417908,0.07739879,0.07194893,0.05383138,0.09811118,0.4085759,0.3144173,0.3666876,0.4259278,0.402588,0.4930965,0.4917814,0.361517,0.4075426,0.38685,0.4352348,0.43317,0.4017963,0.37259,0.4268784,0.880411,0.9144263,0.9214533,0.9344221,0.9448006,0.9296169,0.92796,0.94547,0.9052024,0.9753668,0.9735759,0.9798617,0.9449072,0.9264469,0.9498116,6.090769,4.505216,6.613055,5.212377,6.575215,4.417202,7.752676,5.145565,5.363857,5.904158,4.725463,5.932253,5.777297,4.140387,5.54848,4.109705,3.846007,5.248886,2.959656,4.549306,5.041283,5.698681,2.479898,3.780931,2.12145,2.818814,4.960907,2.762908,3.901108,3.048477,686,49,136,310,203,451,768,218,98,392,536,301,136,275,415,699,71,159,410,174,723,835,224,267,518,481,471,157,169,520,421.6751,396.2235,462.8393,388.0366,277.088,425.4564,269.7637,401.6781,523.5598,420.2064,411.0992,471.7747,588.9016,432.7157,555.1501,552.9167,501.198,584.6611,499.4261,386.9432,570.0478,373.3513,519.324,646.8444,543.8995,538.1747,620.9865,719.8236,564.6824,689.9832
03/08/2022 18:50:00,0,0,0,0,0,1.214085,1.428056,1.324178,1.189555,1.44192,1.600139,1.055782,1.523761,1.48894,1.455922,1.35797,1.267302,1.410885,1.435046,1.476813,1.059619,1.305172,1.206592,1.097766,1.34572,1.4185,0.9504914,1.364865,1.356637,1.421059,1.319778,1.241017,1.344983,1.283039,1.39549,0.07443218,0.05363433,0.08304875,0.08737152,0.08510435,0.08922821,0.1301878,0.1285456,0.07472998,0.0766594,0.09441219,0.07982374,0.07018504,0.05693728,0.1212719,0.3573988,0.4242894,0.3931847,0.3541298,0.4302584,0.4725005,0.3127249,0.4508811,0.4421011,0.4385688,0.4086861,0.3820201,0.422871,0.4244734,0.4418119,0.8725736,0.912787,0.9127424,0.9225364,0.9355264,0.8861091,0.9007523,0.8938302,0.9099099,0.9779236,0.9743899,0.9794958,0.9519489,0.890851,0.9439204,6.281674,4.886318,6.8595,5.357767,6.632532,4.905195,8.058001,5.392364,5.465078,6.055445,4.949936,6.100733,5.846189,4.305931,5.956931,4.256809,3.900223,5.248886,2.961487,4.591554,5.377706,6.027546,2.479898,3.834265,2.12145,2.905896,5.016452,2.762908,3.901108,3.311365,68,604,319,117,406,338,0,699,233,468,225,152,327,464,615,69,706,381,94,405,417,1,692,542,506,285,151,506,456,782,422.9337,397.0444,464.2329,388.8556,277.6602,432.6192,275.671,406.6332,524.6049,421.984,413.1945,473.0554,589.3421,434.5054,560.8676,555.5959,503.1563,587.3816,501.3932,388.4851,580.6451,381.0175,526.7282,648.9225,547.6423,542.2357,623.6861,721.1589,568.0628,699.3813
03/08/2022 19:50:00,0,0,0,0,0,1.434518,1.256364,1.342955,1.440403,1.449036,1.663216,1.150076,1.512766,1.632328,1.472782,1.315229,1.511736,1.349983,1.372775,1.44047,1.245857,1.148204,1.199515,1.324958,1.33772,1.529837,1.075988,1.397916,1.484312,1.458046,1.310262,1.478116,1.293206,1.261814,1.374841,0.07423075,0.0531665,0.07544477,0.08666841,0.08194955,0.07339271,0.09046151,0.1145182,0.09105544,0.0820402,0.0841404,0.08836512,0.08088044,0.05107756,0.09806604,0.4218813,0.3732746,0.3971548,0.4285219,0.4314103,0.4948039,0.3433496,0.4504742,0.4844792,0.4450101,0.3979481,0.4555529,0.4050341,0.4083404,0.431848,0.8684707,0.9117022,0.8929421,0.9197064,0.9213651,0.9182968,0.9362453,0.9239523,0.9086399,0.9931459,0.9973702,0.9779261,0.9589101,0.9189141,0.955198,6.330415,5.25863,6.955822,5.503349,6.880589,5.11527,8.058001,5.509518,5.686028,6.26811,5.115694,6.32575,6.062698,4.496219,5.986537,4.305871,4.053002,5.312012,3.067594,4.591554,5.377894,6.027546,2.479898,3.902645,2.12145,2.905896,5.016452,2.762908,3.901108,3.343361,418,205,183,372,239,366,7,534,246,514,305,303,162,170,217,530,164,247,378,301,572,3,637,482,508,281,367,213,154,294,423.2677,401.2737,465.0518,390.5012,280.3366,433.6175,275.671,410.0194,526.8176,424.679,413.9919,474.1456,592.0369,437.0998,562.1196,557.5671,509.4835,589.4451,504.4555,393.0342,582.6754,381.0413,531.8333,652.9264,552.3422,544.3295,626.4888,725.5807,572.0563,702.1685
03/08/2022 20:50:00,0,0,0,0,0,1.710332,1.637373,1.533218,1.648702,1.685655,2.021052,1.382896,1.803521,1.935981,1.741224,1.893148,1.791981,1.805304,1.749179,1.705849,1.469908,1.47956,1.39626,1.509572,1.569839,1.834224,1.301975,1.653782,1.724697,1.700996,1.834774,1.758644,1.741747,1.671069,1.637699,0.09177131,0.05665844,0.08315523,0.09724488,0.09960991,0.1081131,0.09824327,0.1386267,0.1123767,0.09865628,0.1064726,0.0996027,0.09530504,0.07632214,0.1106338,0.5019681,0.4853568,0.4552005,0.4900272,0.5027645,0.5996171,0.4133987,0.5362056,0.572233,0.5246078,0.5694094,0.5404355,0.5424646,0.5245031,0.5120427,0.8607976,0.9045476,0.9102939,0.9150724,0.9317711,0.9076205,0.9403167,0.9190367,0.89179,0.9789813,0.9695303,0.9823301,0.9671064,0.9568679,0.961383,6.533695,5.445296,7.234474,5.732983,7.235931,5.847685,8.553858,5.80691,5.869969,6.569425,5.304127,6.496972,6.138046,4.914439,5.994116,4.306386,4.336538,5.392765,3.091657,4.602564,5.589673,6.061017,2.480645,3.904041,2.12202,2.975196,5.102036,2.763124,4.132482,3.343361,641,595,513,795,390,2196,585,878,731,1084,915,991,555,958,1006,848,733,669,983,454,2321,586,1038,1115,1200,1197,990,867,1041,1238,426.0517,403.5989,467.6023,394.1442,282.2888,451.7805,278.8118,417.4453,535.4568,433.8632,419.5648,479.2708,595.2114,443.1903,566.649,562.874,513.5766,593.858,510.6571,396.6684,604.9532,385.4749,542.3277,664.1751,564.5747,553.0212,634.1238,730.6353,580.3178,709.0818
03/08/2022 21:50:00,0,0,0,0,0,1.597455,1.4719,1.357288,1.495098,1.527091,1.76626,1.839875,1.878705,1.834102,1.70672,1.627987,1.526529,1.571556,1.408927,1.762574,1.369064,1.321656,1.223027,1.361071,1.407551,1.570374,1.681214,1.731208,1.640438,1.645396,1.568716,1.479859,1.483399,1.354561,1.671911,0.1632711,0.1178948,0.1435072,0.1564941,0.165538,0.190875,0.2002684,0.2275575,0.17654,0.163037,0.1758201,0.1659444,0.180883,0.1620575,0.2168484,0.4685852,0.4357506,0.4021045,0.4438514,0.454501,0.5218598,0.5466222,0.5591214,0.5425513,0.5127596,0.4890539,0.4591665,0.4700485,0.4230435,0.5277263,0.8564912,0.8971541,0.9019382,0.9065996,0.9215614,0.8870027,0.9151657,0.9216214,0.8946987,0.9657974,0.9647482,0.9713802,0.9469701,0.9613171,0.9503435,6.785126,5.59729,7.518544,6.281763,7.612968,5.861575,8.837506,6.238291,6.176559,6.968197,5.562804,6.686753,6.491509,5.267228,6.054588,4.370334,4.894949,5.533795,3.091657,4.683365,5.638861,6.347415,2.511783,4.061061,2.184377,3.156377,5.221163,2.851122,4.348673,3.438995,520,425,794,236,346,758,1288,1770,541,1175,749,551,764,492,2284,769,605,802,333,394,924,1155,1892,978,1325,806,653,913,452,2268,435.0283,409.2927,476.3663,400.7932,286.7209,472.5739,286.939,442.4018,552.0984,452.8164,433.506,486.1269,606.1889,452.9013,589.553,575.2115,522.0135,605.9877,519.7169,403.2122,630.2664,396.8521,571.2405,683.5623,587.8331,570.5438,643.9832,745.5232,593.5618,737.1165
